ddd:011086905:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Soerabaijasch handelsblad;1884-11-14;http://resolver.kb.nl/resolve?urn=ddd:011086905:mpeg21:a0064;schematics;drawing
MMKB08:000140864:mpeg21:p017:alto_1.jpg;illustratie met onderschrift;Nederlandsche staatscourant;1884-06-06;http://resolver.kb.nl/resolve?urn=MMKB08:000140864:mpeg21:a0028;maps;drawing
ddd:010145600:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-03;http://resolver.kb.nl/resolve?urn=ddd:010145600:mpeg21:a0001;logo;drawing
ddd:010145600:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-03;http://resolver.kb.nl/resolve?urn=ddd:010145600:mpeg21:a0001;logo;drawing
ddd:010145608:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-07;http://resolver.kb.nl/resolve?urn=ddd:010145608:mpeg21:a0001;logo;drawing
ddd:010145610:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-08;http://resolver.kb.nl/resolve?urn=ddd:010145610:mpeg21:a0001;logo;drawing
ddd:010145610:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-08;http://resolver.kb.nl/resolve?urn=ddd:010145610:mpeg21:a0001;logo;drawing
ddd:010145612:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-10;http://resolver.kb.nl/resolve?urn=ddd:010145612:mpeg21:a0001;logo;drawing
ddd:010145612:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-10;http://resolver.kb.nl/resolve?urn=ddd:010145612:mpeg21:a0001;logo;drawing
ddd:010145606:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-06;http://resolver.kb.nl/resolve?urn=ddd:010145606:mpeg21:a0001;logo;drawing
ddd:010145618:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-13;http://resolver.kb.nl/resolve?urn=ddd:010145618:mpeg21:a0001;logo;drawing
ddd:010145620:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-14;http://resolver.kb.nl/resolve?urn=ddd:010145620:mpeg21:a0001;logo;drawing
ddd:010145622:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-15;http://resolver.kb.nl/resolve?urn=ddd:010145622:mpeg21:a0001;logo;drawing
ddd:010145622:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-15;http://resolver.kb.nl/resolve?urn=ddd:010145622:mpeg21:a0001;logo;drawing
ddd:010145624:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-17;http://resolver.kb.nl/resolve?urn=ddd:010145624:mpeg21:a0001;logo;drawing
ddd:010145624:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-17;http://resolver.kb.nl/resolve?urn=ddd:010145624:mpeg21:a0001;logo;drawing
ddd:010145632:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-21;http://resolver.kb.nl/resolve?urn=ddd:010145632:mpeg21:a0001;logo;drawing
ddd:010145632:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-21;http://resolver.kb.nl/resolve?urn=ddd:010145632:mpeg21:a0001;logo;drawing
ddd:010145634:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-22;http://resolver.kb.nl/resolve?urn=ddd:010145634:mpeg21:a0001;logo;drawing
ddd:010145634:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-22;http://resolver.kb.nl/resolve?urn=ddd:010145634:mpeg21:a0001;logo;drawing
ddd:010145628:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-19;http://resolver.kb.nl/resolve?urn=ddd:010145628:mpeg21:a0001;logo;drawing
ddd:010145628:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-19;http://resolver.kb.nl/resolve?urn=ddd:010145628:mpeg21:a0001;logo;drawing
ddd:010145630:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-20;http://resolver.kb.nl/resolve?urn=ddd:010145630:mpeg21:a0001;logo;drawing
ddd:010145636:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-24;http://resolver.kb.nl/resolve?urn=ddd:010145636:mpeg21:a0001;logo;drawing
ddd:010145638:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-25;http://resolver.kb.nl/resolve?urn=ddd:010145638:mpeg21:a0001;logo;drawing
ddd:010145638:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-25;http://resolver.kb.nl/resolve?urn=ddd:010145638:mpeg21:a0001;logo;drawing
ddd:010145642:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-27;http://resolver.kb.nl/resolve?urn=ddd:010145642:mpeg21:a0001;logo;drawing
ddd:010145645:mpeg21:p005:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-29;http://resolver.kb.nl/resolve?urn=ddd:010145645:mpeg21:a0049;logo;drawing
ddd:010145648:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-01;http://resolver.kb.nl/resolve?urn=ddd:010145648:mpeg21:a0007;logo;drawing
ddd:010145648:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-01;http://resolver.kb.nl/resolve?urn=ddd:010145648:mpeg21:a0007;logo;drawing
ddd:010145650:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-02;http://resolver.kb.nl/resolve?urn=ddd:010145650:mpeg21:a0001;logo;drawing
ddd:010145650:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-02;http://resolver.kb.nl/resolve?urn=ddd:010145650:mpeg21:a0001;logo;drawing
ddd:010145652:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-03;http://resolver.kb.nl/resolve?urn=ddd:010145652:mpeg21:a0001;logo;drawing
ddd:010145652:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-03;http://resolver.kb.nl/resolve?urn=ddd:010145652:mpeg21:a0001;logo;drawing
ddd:010145646:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-11-29;http://resolver.kb.nl/resolve?urn=ddd:010145646:mpeg21:a0007;logo;drawing
ddd:010145656:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-05;http://resolver.kb.nl/resolve?urn=ddd:010145656:mpeg21:a0008;logo;drawing
ddd:010145658:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-06;http://resolver.kb.nl/resolve?urn=ddd:010145658:mpeg21:a0001;logo;drawing
ddd:010145658:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-06;http://resolver.kb.nl/resolve?urn=ddd:010145658:mpeg21:a0001;logo;drawing
ddd:010145654:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-04;http://resolver.kb.nl/resolve?urn=ddd:010145654:mpeg21:a0001;logo;drawing
ddd:010145661:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-08;http://resolver.kb.nl/resolve?urn=ddd:010145661:mpeg21:a0001;logo;drawing
ddd:010145665:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-10;http://resolver.kb.nl/resolve?urn=ddd:010145665:mpeg21:a0001;logo;drawing
ddd:010145667:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-11;http://resolver.kb.nl/resolve?urn=ddd:010145667:mpeg21:a0001;logo;drawing
ddd:010145673:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-15;http://resolver.kb.nl/resolve?urn=ddd:010145673:mpeg21:a0001;logo;drawing
ddd:010145673:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-15;http://resolver.kb.nl/resolve?urn=ddd:010145673:mpeg21:a0001;logo;drawing
ddd:010145669:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-12;http://resolver.kb.nl/resolve?urn=ddd:010145669:mpeg21:a0001;logo;drawing
ddd:010145669:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-12;http://resolver.kb.nl/resolve?urn=ddd:010145669:mpeg21:a0001;logo;drawing
ddd:010145675:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-16;http://resolver.kb.nl/resolve?urn=ddd:010145675:mpeg21:a0001;logo;drawing
ddd:010145679:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-18;http://resolver.kb.nl/resolve?urn=ddd:010145679:mpeg21:a0001;logo;drawing
ddd:010145677:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-17;http://resolver.kb.nl/resolve?urn=ddd:010145677:mpeg21:a0001;logo;drawing
ddd:010145683:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-20;http://resolver.kb.nl/resolve?urn=ddd:010145683:mpeg21:a0001;logo;drawing
ddd:010145684:mpeg21:p009:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-21;http://resolver.kb.nl/resolve?urn=ddd:010145684:mpeg21:a0070;logo;drawing
ddd:010145685:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-22;http://resolver.kb.nl/resolve?urn=ddd:010145685:mpeg21:a0001;logo;drawing
ddd:010145685:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-22;http://resolver.kb.nl/resolve?urn=ddd:010145685:mpeg21:a0001;logo;drawing
ddd:010145687:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-23;http://resolver.kb.nl/resolve?urn=ddd:010145687:mpeg21:a0001;logo;drawing
ddd:010145688:mpeg21:p007:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-24;http://resolver.kb.nl/resolve?urn=ddd:010145688:mpeg21:a0071;logo;drawing
ddd:010145690:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-26;http://resolver.kb.nl/resolve?urn=ddd:010145690:mpeg21:a0001;logo;drawing
ddd:010145690:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-26;http://resolver.kb.nl/resolve?urn=ddd:010145690:mpeg21:a0001;logo;drawing
ddd:010145693:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-29;http://resolver.kb.nl/resolve?urn=ddd:010145693:mpeg21:a0001;logo;drawing
ddd:010145695:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-30;http://resolver.kb.nl/resolve?urn=ddd:010145695:mpeg21:a0001;logo;drawing
ddd:010145695:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-12-30;http://resolver.kb.nl/resolve?urn=ddd:010145695:mpeg21:a0001;logo;drawing
ddd:010084964:mpeg21:p002:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1884-07-07;http://resolver.kb.nl/resolve?urn=ddd:010084964:mpeg21:a0003;maps;drawing
ddd:010085051:mpeg21:p005:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1884-10-15;http://resolver.kb.nl/resolve?urn=ddd:010085051:mpeg21:a0063;maps;drawing
ddd:010085073:mpeg21:p005:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1884-11-10;http://resolver.kb.nl/resolve?urn=ddd:010085073:mpeg21:a0087;sheetmusic;drawing
ddd:010085111:mpeg21:p009:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1884-12-25;http://resolver.kb.nl/resolve?urn=ddd:010085111:mpeg21:a0068;schematics;drawing
ddd:010085111:mpeg21:p009:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1884-12-25;http://resolver.kb.nl/resolve?urn=ddd:010085111:mpeg21:a0068;schematics;drawing
ddd:010144794:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-01;http://resolver.kb.nl/resolve?urn=ddd:010144794:mpeg21:a0001;logo;drawing
ddd:010144794:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-01;http://resolver.kb.nl/resolve?urn=ddd:010144794:mpeg21:a0001;logo;drawing
ddd:010144796:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-02;http://resolver.kb.nl/resolve?urn=ddd:010144796:mpeg21:a0001;logo;drawing
ddd:010144798:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-03;http://resolver.kb.nl/resolve?urn=ddd:010144798:mpeg21:a0001;logo;drawing
ddd:010144800:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-04;http://resolver.kb.nl/resolve?urn=ddd:010144800:mpeg21:a0001;logo;drawing
ddd:010144802:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-05;http://resolver.kb.nl/resolve?urn=ddd:010144802:mpeg21:a0001;logo;drawing
ddd:010144802:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-05;http://resolver.kb.nl/resolve?urn=ddd:010144802:mpeg21:a0001;logo;drawing
ddd:010144804:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-06;http://resolver.kb.nl/resolve?urn=ddd:010144804:mpeg21:a0001;logo;drawing
ddd:010144808:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-09;http://resolver.kb.nl/resolve?urn=ddd:010144808:mpeg21:a0001;logo;drawing
ddd:010144812:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-11;http://resolver.kb.nl/resolve?urn=ddd:010144812:mpeg21:a0001;logo;drawing
ddd:010144812:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-11;http://resolver.kb.nl/resolve?urn=ddd:010144812:mpeg21:a0001;logo;drawing
ddd:010144815:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-13;http://resolver.kb.nl/resolve?urn=ddd:010144815:mpeg21:a0001;logo;drawing
ddd:010144815:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-13;http://resolver.kb.nl/resolve?urn=ddd:010144815:mpeg21:a0001;logo;drawing
ddd:010144817:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-15;http://resolver.kb.nl/resolve?urn=ddd:010144817:mpeg21:a0001;logo;drawing
ddd:010144819:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-16;http://resolver.kb.nl/resolve?urn=ddd:010144819:mpeg21:a0001;logo;drawing
ddd:010144821:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-17;http://resolver.kb.nl/resolve?urn=ddd:010144821:mpeg21:a0001;logo;drawing
ddd:010144823:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-18;http://resolver.kb.nl/resolve?urn=ddd:010144823:mpeg21:a0001;logo;drawing
ddd:010144825:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-19;http://resolver.kb.nl/resolve?urn=ddd:010144825:mpeg21:a0001;logo;drawing
ddd:010144827:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-20;http://resolver.kb.nl/resolve?urn=ddd:010144827:mpeg21:a0001;logo;drawing
ddd:010144829:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-22;http://resolver.kb.nl/resolve?urn=ddd:010144829:mpeg21:a0001;logo;drawing
ddd:010144831:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-23;http://resolver.kb.nl/resolve?urn=ddd:010144831:mpeg21:a0001;logo;drawing
ddd:010144833:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-24;http://resolver.kb.nl/resolve?urn=ddd:010144833:mpeg21:a0001;logo;drawing
ddd:010144835:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-25;http://resolver.kb.nl/resolve?urn=ddd:010144835:mpeg21:a0001;logo;drawing
ddd:010144837:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-26;http://resolver.kb.nl/resolve?urn=ddd:010144837:mpeg21:a0001;logo;drawing
ddd:010144837:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-26;http://resolver.kb.nl/resolve?urn=ddd:010144837:mpeg21:a0001;logo;drawing
ddd:010144841:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-29;http://resolver.kb.nl/resolve?urn=ddd:010144841:mpeg21:a0001;logo;drawing
ddd:010144847:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-02;http://resolver.kb.nl/resolve?urn=ddd:010144847:mpeg21:a0001;logo;drawing
ddd:010144849:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-03;http://resolver.kb.nl/resolve?urn=ddd:010144849:mpeg21:a0001;logo;drawing
ddd:010144851:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-04;http://resolver.kb.nl/resolve?urn=ddd:010144851:mpeg21:a0001;logo;drawing
ddd:010144851:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-04;http://resolver.kb.nl/resolve?urn=ddd:010144851:mpeg21:a0001;logo;drawing
ddd:010144855:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-06;http://resolver.kb.nl/resolve?urn=ddd:010144855:mpeg21:a0001;logo;drawing
ddd:010144859:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-08;http://resolver.kb.nl/resolve?urn=ddd:010144859:mpeg21:a0001;logo;drawing
ddd:010144861:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-09;http://resolver.kb.nl/resolve?urn=ddd:010144861:mpeg21:a0001;logo;drawing
ddd:010144883:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-22;http://resolver.kb.nl/resolve?urn=ddd:010144883:mpeg21:a0001;logo;drawing
ddd:010144885:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-23;http://resolver.kb.nl/resolve?urn=ddd:010144885:mpeg21:a0001;logo;drawing
ddd:010144887:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-24;http://resolver.kb.nl/resolve?urn=ddd:010144887:mpeg21:a0001;logo;drawing
ddd:010144889:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-25;http://resolver.kb.nl/resolve?urn=ddd:010144889:mpeg21:a0001;logo;drawing
ddd:010144889:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-25;http://resolver.kb.nl/resolve?urn=ddd:010144889:mpeg21:a0001;logo;drawing
ddd:010144891:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-27;http://resolver.kb.nl/resolve?urn=ddd:010144891:mpeg21:a0001;logo;drawing
ddd:010144893:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-28;http://resolver.kb.nl/resolve?urn=ddd:010144893:mpeg21:a0001;logo;drawing
ddd:010144897:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-30;http://resolver.kb.nl/resolve?urn=ddd:010144897:mpeg21:a0002;logo;drawing
ddd:010144897:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-30;http://resolver.kb.nl/resolve?urn=ddd:010144897:mpeg21:a0002;logo;drawing
ddd:010144899:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-10-31;http://resolver.kb.nl/resolve?urn=ddd:010144899:mpeg21:a0001;logo;drawing
ddd:010493492:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-09-12;http://resolver.kb.nl/resolve?urn=ddd:010493492:mpeg21:a0001;logo;drawing
ddd:010266526:mpeg21:p001:alto_1.jpg;artikel;De Tĳd : godsdienstig-staatkundig dagblad;1884-11-15;http://resolver.kb.nl/resolve?urn=ddd:010266526:mpeg21:a0001;logo;drawing
ddd:010507945:mpeg21:p006:alto_1.jpg;artikel;Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie;1884-05-10;http://resolver.kb.nl/resolve?urn=ddd:010507945:mpeg21:a0038;schematics;drawing
ddd:010973395:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-02;http://resolver.kb.nl/resolve?urn=ddd:010973395:mpeg21:a0001;logo;drawing
ddd:010973399:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-04;http://resolver.kb.nl/resolve?urn=ddd:010973399:mpeg21:a0001;logo;drawing
ddd:010973399:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-04;http://resolver.kb.nl/resolve?urn=ddd:010973399:mpeg21:a0001;logo;drawing
ddd:010973401:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-05;http://resolver.kb.nl/resolve?urn=ddd:010973401:mpeg21:a0001;logo;drawing
ddd:010973401:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-05;http://resolver.kb.nl/resolve?urn=ddd:010973401:mpeg21:a0001;logo;drawing
ddd:010973403:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-06;http://resolver.kb.nl/resolve?urn=ddd:010973403:mpeg21:a0007;logo;drawing
ddd:010973403:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-06;http://resolver.kb.nl/resolve?urn=ddd:010973403:mpeg21:a0007;logo;drawing
ddd:010973405:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-07;http://resolver.kb.nl/resolve?urn=ddd:010973405:mpeg21:a0001;logo;drawing
ddd:010973407:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-09;http://resolver.kb.nl/resolve?urn=ddd:010973407:mpeg21:a0001;logo;drawing
ddd:010973411:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-11;http://resolver.kb.nl/resolve?urn=ddd:010973411:mpeg21:a0001;logo;drawing
ddd:010973413:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-12;http://resolver.kb.nl/resolve?urn=ddd:010973413:mpeg21:a0001;logo;drawing
ddd:010973415:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-13;http://resolver.kb.nl/resolve?urn=ddd:010973415:mpeg21:a0001;logo;drawing
ddd:010973417:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-14;http://resolver.kb.nl/resolve?urn=ddd:010973417:mpeg21:a0001;logo;drawing
ddd:010973419:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-16;http://resolver.kb.nl/resolve?urn=ddd:010973419:mpeg21:a0001;logo;drawing
ddd:010973421:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-17;http://resolver.kb.nl/resolve?urn=ddd:010973421:mpeg21:a0001;logo;drawing
ddd:010973423:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-18;http://resolver.kb.nl/resolve?urn=ddd:010973423:mpeg21:a0001;logo;drawing
ddd:010973423:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-18;http://resolver.kb.nl/resolve?urn=ddd:010973423:mpeg21:a0001;logo;drawing
ddd:010973427:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-20;http://resolver.kb.nl/resolve?urn=ddd:010973427:mpeg21:a0001;logo;drawing
ddd:010973426:mpeg21:p005:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-19;http://resolver.kb.nl/resolve?urn=ddd:010973426:mpeg21:a0041;logo;drawing
ddd:010973427:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-20;http://resolver.kb.nl/resolve?urn=ddd:010973427:mpeg21:a0001;logo;drawing
ddd:010973429:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-21;http://resolver.kb.nl/resolve?urn=ddd:010973429:mpeg21:a0001;logo;drawing
ddd:010973431:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-23;http://resolver.kb.nl/resolve?urn=ddd:010973431:mpeg21:a0001;logo;drawing
ddd:010973431:mpeg21:p001:alto_1.jpg;artikel;Algemeen Handelsblad;1884-01-23;http://resolver.kb.nl/resolve?urn=ddd:010973431:mpeg21:a0001;logo;drawing
